0,1.0194725115420455,nan,nan,nan,nan
1,1.0189722287452827,nan,nan,nan,nan
1,nan,0.01095954142510891,0.017171591520309448,0.01106170192360878,0.003590330481529236
2,1.0171547576532525,nan,nan,nan,nan
3,1.014737591905109,nan,nan,nan,nan
3,nan,0.011823627166450024,0.01884886808693409,0.011534849181771278,0.0039344169199466705
4,1.0115549049134982,nan,nan,nan,nan
5,1.0077481809308972,nan,nan,nan,nan
5,nan,0.013612756505608559,0.02197083830833435,0.012592064216732979,0.004960678983479738
6,1.0040440498772314,nan,nan,nan,nan
7,1.0000204502525976,nan,nan,nan,nan
7,nan,0.016373591497540474,0.025852318853139877,0.014639532193541527,0.007165950257331133
8,0.9960791957580437,nan,nan,nan,nan
9,0.9919060804076114,nan,nan,nan,nan
9,nan,0.020100047811865807,0.03080250509083271,0.018351957201957703,0.009422033093869686
10,0.9877442089177795,nan,nan,nan,nan
11,0.9834752357612222,nan,nan,nan,nan
11,nan,0.026008209213614464,0.040263887494802475,0.024787839502096176,0.010524311102926731
12,0.9794617337695622,nan,nan,nan,nan
13,0.9755148214808965,nan,nan,nan,nan
13,nan,0.03697466477751732,0.062156934291124344,0.03363466635346413,0.01117064617574215
14,0.9717205979056277,nan,nan,nan,nan
15,0.9679038496340735,nan,nan,nan,nan
15,nan,0.05557623505592346,0.10288804024457932,0.045010581612586975,0.012314151972532272
16,0.964254626783274,nan,nan,nan,nan
17,0.9604114279908649,nan,nan,nan,nan
17,nan,0.08020846545696259,0.15680208802223206,0.05959605053067207,0.014379018917679787
18,0.9567066334061703,nan,nan,nan,nan
19,0.9527787871279959,nan,nan,nan,nan
19,nan,0.10648281872272491,0.21137724816799164,0.07711751759052277,0.017720267176628113
20,0.9489194362850513,nan,nan,nan,nan
21,0.9447547320592201,nan,nan,nan,nan
21,nan,0.13104619085788727,0.2582785487174988,0.09609881043434143,0.022663772106170654
22,0.9405106251522646,nan,nan,nan,nan
23,0.9363957669775365,nan,nan,nan,nan
23,nan,0.15165801346302032,0.29414424300193787,0.11326190829277039,0.029426395893096924
24,0.9318582894438404,nan,nan,nan,nan
25,0.9276415845095101,nan,nan,nan,nan
25,nan,0.16841481626033783,0.32132479548454285,0.12664452195167542,0.03784904256463051
26,0.9230647509380923,nan,nan,nan,nan
27,0.9185439150212175,nan,nan,nan,nan
27,nan,0.1817949414253235,0.3410128057003021,0.13677211105823517,0.04754311591386795
28,0.9141165387832513,nan,nan,nan,nan
29,0.9097295017565711,nan,nan,nan,nan
29,nan,0.1927749514579773,0.3559485971927643,0.14467325806617737,0.057378727942705154
30,0.9050496871188536,nan,nan,nan,nan
31,0.9004852664672722,nan,nan,nan,nan
31,nan,0.20161597430706024,0.3671540915966034,0.15076051652431488,0.06658434867858887
32,0.8957983590788761,nan,nan,nan,nan
33,0.8913136063996008,nan,nan,nan,nan
33,nan,0.20882059633731842,0.37596356868743896,0.15554919838905334,0.0746813639998436
34,0.8868719800043914,nan,nan,nan,nan
35,0.8825393901032916,nan,nan,nan,nan
35,nan,0.21462087333202362,0.38299456238746643,0.15956982970237732,0.08108702301979065
36,0.8779262884188507,nan,nan,nan,nan
37,0.8735426912873478,nan,nan,nan,nan
37,nan,0.2192610651254654,0.38871750235557556,0.16305354237556458,0.08581595867872238
38,0.8693108005038762,nan,nan,nan,nan
39,0.8650637226589656,nan,nan,nan,nan
39,nan,0.2230837345123291,0.3937539756298065,0.16601130366325378,0.0892539992928505
40,0.8607859920647185,nan,nan,nan,nan
41,0.856439783411511,nan,nan,nan,nan
41,nan,0.22638346254825592,0.3983842134475708,0.1686812788248062,0.09177307784557343
42,0.8524901212271997,nan,nan,nan,nan
43,0.848567005537324,nan,nan,nan,nan
43,nan,0.22942645847797394,0.4029724895954132,0.17113898694515228,0.09373780339956284
44,0.8445227534083997,nan,nan,nan,nan
45,0.8407127841044281,nan,nan,nan,nan
45,nan,0.23234057426452637,0.4075755774974823,0.17347684502601624,0.09540215134620667
46,0.8365488405955039,nan,nan,nan,nan
47,0.8329848162198471,nan,nan,nan,nan
47,nan,0.23531748354434967,0.41243335604667664,0.17588266730308533,0.09689860045909882
48,0.8293513269747718,nan,nan,nan,nan
49,0.8254728996147543,nan,nan,nan,nan
49,nan,0.2383839637041092,0.4175364673137665,0.17840373516082764,0.09828445315361023
50,0.821878009529437,nan,nan,nan,nan
51,0.8179275777380345,nan,nan,nan,nan
51,nan,0.2415507733821869,0.4227416515350342,0.18113522231578827,0.09962757676839828
52,0.8144447514566324,nan,nan,nan,nan
53,0.8111331335568832,nan,nan,nan,nan
53,nan,0.2448841631412506,0.42817550897598267,0.1840406209230423,0.10105337202548981
54,0.8079608177734634,nan,nan,nan,nan
55,0.804264096688416,nan,nan,nan,nan
55,nan,0.24847927689552307,0.4339061379432678,0.18727938830852509,0.10261967778205872
56,0.800710567579431,nan,nan,nan,nan
57,0.7978564215918719,nan,nan,nan,nan
57,nan,0.2523064911365509,0.4398474395275116,0.19079749286174774,0.1043776124715805
58,0.7942637112181066,nan,nan,nan,nan
59,0.791225372936766,nan,nan,nan,nan
59,nan,0.25630125403404236,0.4459179639816284,0.19451339542865753,0.1063077449798584
60,0.7878280556808084,nan,nan,nan,nan
61,0.7843964605008141,nan,nan,nan,nan
61,nan,0.2605833113193512,0.4523342251777649,0.1984703242778778,0.10849864780902863
62,0.7813556509502864,nan,nan,nan,nan
63,0.7784019799555763,nan,nan,nan,nan
63,nan,0.26498159766197205,0.45868274569511414,0.20267848670482635,0.11085968464612961
64,0.775188415939525,nan,nan,nan,nan
65,0.772248355614937,nan,nan,nan,nan
65,nan,0.2695499062538147,0.465149849653244,0.20707766711711884,0.11341732740402222
66,0.7691730978125233,nan,nan,nan,nan
67,0.765955258830119,nan,nan,nan,nan
67,nan,0.27438414096832275,0.4719274342060089,0.21167325973510742,0.11626452207565308
68,0.7631665290412256,nan,nan,nan,nan
69,0.7604243755340576,nan,nan,nan,nan
69,nan,0.2793091833591461,0.47856980562210083,0.21651028096675873,0.11928488314151764
70,0.7575271592301838,nan,nan,nan,nan
71,0.7546174109992334,nan,nan,nan,nan
71,nan,0.2843327522277832,0.48522403836250305,0.22150787711143494,0.12243147194385529
72,0.7517113024905576,nan,nan,nan,nan
73,0.7484206811856415,nan,nan,nan,nan
73,nan,0.2894163131713867,0.4917595386505127,0.22655940055847168,0.1258496344089508
74,0.746355913453183,nan,nan,nan,nan
75,0.7437129703618712,nan,nan,nan,nan
75,nan,0.29451867938041687,0.4982086420059204,0.23175935447216034,0.1292581856250763
76,0.7407210907693637,nan,nan,nan,nan
77,0.7381776678360115,nan,nan,nan,nan
77,nan,0.2996581792831421,0.5044710636138916,0.2370665967464447,0.1328851729631424
78,0.735312949802916,nan,nan,nan,nan
79,0.7329599129951606,nan,nan,nan,nan
79,nan,0.30488792061805725,0.510737419128418,0.24243806302547455,0.13673135638237
80,0.7304029559685012,nan,nan,nan,nan
81,0.7277135461063708,nan,nan,nan,nan
81,nan,0.31007492542266846,0.5168511271476746,0.24787592887878418,0.14053873717784882
82,0.7250144132113052,nan,nan,nan,nan
83,0.7229677357916104,nan,nan,nan,nan
83,nan,0.31513190269470215,0.5225866436958313,0.2531466484069824,0.14453651010990143
84,0.7201978762271041,nan,nan,nan,nan
85,0.7178160501738726,nan,nan,nan,nan
85,nan,0.32034745812416077,0.528279721736908,0.2587580382823944,0.1487266719341278
86,0.715646697909145,nan,nan,nan,nan
87,0.7131874236009889,nan,nan,nan,nan
87,nan,0.32543301582336426,0.5339142084121704,0.2640790045261383,0.1528923064470291
88,0.7106241155478914,nan,nan,nan,nan
89,0.7083264530715295,nan,nan,nan,nan
89,nan,0.3306187093257904,0.539438784122467,0.26962515711784363,0.1572595238685608
90,0.7060017203880569,nan,nan,nan,nan
91,0.7037944252208128,nan,nan,nan,nan
91,nan,0.3356953561306,0.5446659922599792,0.2751477360725403,0.16164237260818481
92,0.7010178604368437,nan,nan,nan,nan
93,0.6993326472023786,nan,nan,nan,nan
93,nan,0.34070807695388794,0.5496217608451843,0.2806195318698883,0.16619102656841278
94,0.6972077052472001,nan,nan,nan,nan
95,0.6955846663248741,nan,nan,nan,nan
95,nan,0.34568262100219727,0.5545145273208618,0.28605037927627563,0.1707313358783722
96,0.6931907320426682,nan,nan,nan,nan
97,0.6910807777259309,nan,nan,nan,nan
97,nan,0.3507702946662903,0.559456467628479,0.29164397716522217,0.17540960013866425
98,0.6892252717987966,nan,nan,nan,nan
99,0.6868107599727178,nan,nan,nan,nan
99,nan,0.35559046268463135,0.5638689398765564,0.2969724237918854,0.18011586368083954
100,0.6851587370290595,nan,nan,nan,nan
101,0.6826099323014082,nan,nan,nan,nan
101,nan,0.360320121049881,0.5680552124977112,0.30228644609451294,0.1848049908876419
102,0.6807894363241681,nan,nan,nan,nan
103,0.6791418952456976,nan,nan,nan,nan
103,nan,0.364962100982666,0.572198212146759,0.3073534369468689,0.1895413100719452
104,0.6767646314734119,nan,nan,nan,nan
105,0.6758486171900215,nan,nan,nan,nan
105,nan,0.36952564120292664,0.5760000944137573,0.31259316205978394,0.19421878457069397
106,0.6736227726532241,nan,nan,nan,nan
107,0.6715365351256678,nan,nan,nan,nan
107,nan,0.3738870918750763,0.5796826481819153,0.31745198369026184,0.19881683588027954
108,0.6702358100373866,nan,nan,nan,nan
109,0.6682205778057292,nan,nan,nan,nan
109,nan,0.37820810079574585,0.5831459760665894,0.32233044505119324,0.20350013673305511
110,0.6666591585692713,nan,nan,nan,nan
111,0.664677894115448,nan,nan,nan,nan
